no,title,county,town,address,tel,mobile
1096,財團法人天下為公社會福利慈善事業基金會(新北市雙溪建興公共托老中心),新北市,雙溪區,新基西街19號,(02)86488388,無
1097,新北市雙溪區雙溪里辦公處,新北市,雙溪區,太平路50號2樓,(02)24931253,無
1098,新北市雙溪區三港里辦公處,新北市,雙溪區,雙澳路46號之1,(02)24933531,無
1099,新北市貢寮區守望相助協會,新北市,貢寮區,仁義街8號(仁里第一市民活動中心),無,935154745
1100,新北市貢寮區和美里辦公處,新北市,貢寮區,和美街35之2號(和美市民活動中心),(02)24903410,無
1101,新北市貢寮區老人會,新北市,貢寮區,朝陽街67號,(02)24942200,無
1102,社團法人新北市社區工作者協會(貢寮辦事處),新北市,貢寮區,"市貢寮區福隆街60號1樓(福隆青少年活動中心)
龍門站: 新北市貢寮區龍門街64-1號(昭惠廟)
貢寮站: 新北市貢寮區貢寮街29巷14-1號 
1555工作站: 新北市貢寮區貢寮街66號",(02)29534297,無
1103,新北市貢寮區貢寮社區發展協會,新北市,貢寮區,長泰路18之2號(貢寮市民活動中心),(02)24941006,無
1104,新北市貢寮區卯澳社區發展協會,新北市,貢寮區,福興街1號(卯澳市民活動中心),無,910322178
1105,東興宮,新北市,貢寮區,東興街3號(東興宮),(02)24991123,無
1106,社團法人中華民國照顧服務員專業發展協會(新北市貢寮福隆公共托老中心),新北市,貢寮區,福隆街60號2樓(福隆青少年活動中心),(02)22651680,無
1107,新北市貢寮區龍門社區發展協會,新北市,貢寮區,龍門街60-1號2樓(龍門市民活動中心),無,937867206
1108,新北市貢寮區龍崗里辦公處,新北市,貢寮區,嵩陽街41-4號(龍吉市民活動中心),(02)24942666,無
1109,新北市貢寮區雙玉社區發展協會,新北市,貢寮區,田寮洋街12-2號(雙玉第二市民活動中心),(02)24942556,無
1110,新北市貢寮區吉林里辦公處,新北市,貢寮區,枋腳街4號(吉林派出所),(02)24941611,無
1111,新北市貢寮區美豐里辦公處,新北市,貢寮區,丹里街16號之12(五美市民活動中心),(02)24902416,無
1112,新北市貢寮區真理里辦公處,新北市,貢寮區,新港街26巷21-2號(澳底第二市民活動中心),(02)24901957,無
1113,新北市金山區西湖里辦公處,新北市,金山區,尖山子5號,(02)24984519,無
1114,新北市金山區永興里辦公處,新北市,金山區,跳石17號,(02)24082721,無
1115,新北市金山區萬壽里辦公處,新北市,金山區,海興路116號(萬壽市民活動中心),無,988262580
1116,新北市金山區金包里社區發展協會,新北市,金山區,磺港路171號B1(磺港市民活動中心),(02)24982703,無
1117,新北市金山區六三社區發展協會,新北市,金山區,三界壇路101之1號(六三市民活動中心),(02)24985731,無
1118,財團法人新北市金包里慈護宮,新北市,金山區,慈護街1-1號4樓,(02)24982510,無
1119,新北市金山區重和里辦公處,新北市,金山區,六股林口29號(重三市民活動中心),無,939006568
1120,新北市金山區清泉里辦公處,新北市,金山區,清水路49號(清泉市民活動中心),(02)24982619,無
1121,新北市金山區兩湖里辦公處,新北市,金山區,33-2號,(02)24986452,無
1122,新北市金山區豐漁里辦公處,新北市,金山區,民生路190號(豐漁市民活動中心),(02)24982270,無
1123,新北市金山區磺港里辦公處,新北市,金山區,磺港路171之1號2樓(磺港市民活動中心),(02)24081714 ,無
1124,新北市金山區六股里辦公處,新北市,金山區,頂六股3號(六股市民活動中心),(02)24985731,無
1125,財團法人介惠社會福利慈善基金會(金包里公共托老中心),新北市,金山區,中山路257號1樓(藝文暨老人活動中心),(02)24082114,無
1126,新北市金山區老人會,新北市,金山區,中山路277號3樓(新北市金山區公所閒置辦公場域),(02)24988779,無
1127,新北市金山區美田社區發展協會,新北市,金山區,中山路236號2樓(美田市民活動中心),(02)24984659,無
1128,新北市金山區五南社區發展協會,新北市,金山區,南勢27號(五南市民活動中心),無,988690819
1129,新北市萬里區加投社區發展協會,新北市,萬里區,加投路153-1號(加投市民活動中心),(02)24981516,無
1130,新北市快樂姊妹花關懷協會,新北市,萬里區,下社33-2號(加頭社區下社老人活動中心),(02)24927080,無
1131,新北市萬里區頂寮社區發展協會,新北市,萬里區,頂社路18-6號(頂寮市民活動中心),(02)24981951,無
1132,新北市萬里區中幅社區發展協會,新北市,萬里區,中福路112之1號(中幅市民活動中心),(02)24922081,無
1133,新北市萬里區北基社區發展協會,新北市,萬里區,孝五街4號地下室,(02)24924758,無
1134,新北市社區工作者協會(萬里站),新北市,萬里區,孝六街5號,(02)29534297,無
1135,新北市萬里區崁腳里辦公處,新北市,萬里區,崁腳路55號之1(崁腳市民活動中心),(02)24923392,無
1136,新北市萬里區野柳國民小學,新北市,萬里區,港東路167號,(02)24922512,無
1137,新北市萬里區老人會,新北市,萬里區,瑪鋉路261號2樓(老人會活動中心),(02)24923737,無
1138,新北市萬里區萬里社區發展協會,新北市,萬里區,瑪鋉路221號3樓(商業文教綜合大樓),(02)24924758,無
1139,財團法人介惠社會福利慈善基金會(萬里瑪鋉公共托老中心),新北市,萬里區,瑪鋉路221號3樓(商業文教綜合大樓),(02)24928312,無
1140,新北市立仁愛之家,新北市,萬里區,玉田61號,(02)24922511,無
1141,新北市萬里區磺潭社區發展協會,新北市,萬里區,員潭路14-1號(磺潭市民活動中心),(02)24982816,無
1142,新北市萬里區雙興里辦公處,新北市,萬里區,雙興里二坪1-1號,(02)24929299,無
1143,新北市萬里區溪底里辦公處,新北市,萬里區,富士坪路7-1號,(02)22826423,無
1144,新北市烏來區溫泉社區發展協會,新北市,烏來區,烏來街34號1樓(新北市烏來區民代表會),(02)26616860,無
1145,新北市烏來區環山社區發展協會,新北市,烏來區,烏來街34號3樓(新北市烏來區民代表會),(02)26616583,無
1146,財團法人台灣基督長老教會泰雅爾中會烏來教會,新北市,烏來區,環山路82巷3號,(02)26616189,無
1147,有限責任新北市原住民溫馨照顧服務勞動合作社,新北市,烏來區,忠治路76號,(02)26118120,無
1148,財團法人台灣基督教長老教會泰雅爾中會信賢教會,新北市,烏來區,信福路40號,(02)26616189,無
1149,新北市烏來區福山社區發展協會,新北市,烏來區,李茂岸51號(福山市民活動中心),(02)26616539,無
1150,新北市烏來區環山社區發展協會,新北市,烏來區,烏來街34號3樓(新北市烏來區民代表會),(02)26616583,無
1151,台灣樂活社區福田公益協會,新北市,三重區,自由街18巷13號,無,910518655
1152,新北市永和區中興里辦公處,新北市,永和區,勵行街72巷5號,(02)29205984,無
1153,新北市三重區慈生里辦公處,新北市,三重區,三和路4段191巷78號(慈生市民活動中心),(02)82876626,無
1154,新北市三重區富華里辦公處,新北市,三重區,環河北路三段86號(重陽橋市民活動中心),無,932351184
1155,新北市蘆洲區老人會,新北市,蘆洲區,民族路426巷17號(水湳市民活動中心),無,937021838
1156,財團法人新北市基督教新希望教會(環河站),新北市,永和區,環河西路二段9-2號,(02)29598539,無
1157,財團法人新北市基督教新希望教會(環河站),新北市,永和區,環河西路二段9-2號,(02)29598539,無
1158,財團法人新北市基督教新希望教會(環河站),新北市,永和區,環河西路二段9-2號,(02)29598539,無
1159,新北市三重區富貴里辦公處,新北市,三重區,仁義街228巷12號(五華市民活動中心),無,935521715
1160,新北市平溪區嶺腳社區發展協會,新北市,平溪區,嶺腳寮14號(嶺腳市民活動中心),無,970977208
1161,新北市板橋區挹秀里辦公處,新北市,板橋區,文化路1段52巷17號,(02)29694637,無
1162,新北市三芝區福成社區發展協會,新北市,三芝區,中山路1段16號1樓(三芝區埔頭里市民活動中心),無,928289981
1163,新北市板橋區五權里辦公處,新北市,板橋區,五權街13號,(02)29558949,無
1164,新北市土城區大安里辦公處,新北市,土城區,忠承路30號(大安市民活動中心),(02)22672969,無
1165,新北市陽春麵里長銀髮婦幼發展協會,新北市,樹林區,新興街19巷34弄27號1樓,無,908858818
1166,新北市新店區寶興里辦公處,新北市,新店區,寶中路65巷59號(寶興市民活動中心),(02)29137355,無
1167,新北市三貂角文化發展協會,新北市,貢寮區,馬崗街31-6號,無,963826101
1168,新北市貢寮區仁里里辦公處,新北市,貢寮區,仁義街8號1-2樓(仁里里第一市民活動中心),無,952362330
1169,新北市愛笑瑜伽協會(奕壽站),新北市,三重區,介壽路26-1號,(02)29172908,無
1170,新北市永和區上溪里辦公處,新北市,永和區,文化路142號1樓(新廍市民活動中心),無,988354225
1171,新北市永和區永成里辦公處,新北市,永和區,永平路368號(永平市民活動中心),(02)29240546,無
1172,新北市歡樂銀髮協會,新北市,新店區,溪園路387號1F,無,915568183
1173,新北市三重區三民里辦公處,新北市,三重區,重陽路2段34巷38號1樓,無,931131966
1174,新北市板橋區深丘里辦公處,新北市,板橋區,民安街22號,(02)29532869,無
1175,新北市永和區民本里辦公處,新北市,永和區,成功路2段201巷8弄7號1樓,無,928506700
1176,新北市雙溪區新基里辦公處,新北市,雙溪區,朝陽街3號,無,933928555
1177,新北市三重區重新社區發展協會,新北市,三重區,正義北路28巷40號1樓(重新里民活動中心),無,919360087
1178,新北市樹林區山佳里辦公處,新北市,樹林區,新興街3-3號1樓(山佳市民活動中心),無,955219151
1179,新北市新莊區中港里辦公處,新北市,新莊區,中信街74號2樓(黃愚市民活動中心),無,917879133
1180,新北市愛笑瑜珈協會(五谷站),新北市,三重區,五谷王北街48巷18號2樓(神農市民活動中心),無,986164560
1181,新北市土城區平和社區發展協會,新北市,土城區,延和路156巷7號(延和市民活動中心),無,918616932
1182,新北市八里紳士協會,新北市,八里區,中山路1段109號3樓(中庄市民活動中心),無,918683085
1183,新北市板橋區華興里辦公處,新北市,板橋區,貴興路8號1樓,(02)29598803,無
1184,新北市新店區張北里辦公處,新北市,新店區,德正街23巷25號(張北市民活動中心),無,928131093
1185,新北市土城區沛陂里辦公處,新北市,土城區,三民路23巷8弄9號1樓(沛陂市民活動中心),(02)22686607,無
1186,新北市板橋區西安里辦公處,新北市,板橋區,民生路二段89號之1(西安市民活動中心),(02)29543958,無
1187,新北市三峽區老人會(秀川站),新北市,三峽區,忠孝街25之5號1、2樓,無,986198672
1188,新北市三峽區老人會(秀川站),新北市,三峽區,忠孝街25之5號1、2樓,無,986198672
1189,新北市三峽區老人會(秀川站),新北市,三峽區,忠孝街25之5號1、2樓,無,986198672
1190,新北市三重區永煇里辦公處,新北市,三重區,力行路2段9巷6號1樓,無,932083932
1191,新北市三重區過田里辦公處,新北市,三重區,過圳街19號(新北市三重區過圳市民活動中心),無,931325147
1192,新北市三重區六合里辦公處,新北市,三重區,自強路二段50巷22號(新北市三重區六合市民活動中心),無,935525777
1193,新北市新店區直潭里辦公處,新北市,新店區,直潭十街23號(直潭市民活動中心),(02)26666768,無
1194,新北市三峽區礁溪里辦公處,新北市,三峽區,長泰街33巷3號1樓,無,921532677
1195,新北市板橋區懷翠里辦公處,新北市,板橋區,新北市板橋區懷德街235巷2號2樓,(02)2250-5868,無
1196,社團法人台灣新希望社區關懷協會(鷺江站),新北市,蘆洲區,新北市蘆洲區信義路319巷8號1樓,無,922295129
1197,台北市士林區天和社區發展協會,台北市,士林區,臺北市士林區天山里中山北路7段154巷 6號4樓,無,0936-889263
1198,臺北市三樂樂齡關懷協會,台北市,士林區,臺北市士林區社園里社中街226號1樓,無,0937-070078
1199,財團法人陽明山基督教天母禮拜堂,台北市,士林區,臺北市士林區天母里中山北路7段216巷 1號,無,02-28711622
1200,財團法人臺北市松年長春社會福利基金會(士林),台北市,士林區,臺北市士林區天山里中山北路7段122號 3樓,無,02-28723425
1201,臺北市士林區葫蘆里辦公處,台北市,士林區,臺北市士林區葫蘆里葫蘆街137號,無,0958-972685
1202,臺北市士林區德行里里辦公處,台北市,士林區,臺北市士林區德行里德行西路30號,無,02-88662865
1203,臺北市士林區忠義社區發展協會,台北市,士林區,臺北市士林區忠誠里德行東路104巷9弄 8號旁里民活動中心,無,02-28310943
1204,財團法人台北市中華基督教浸信會慈光堂,台北市,士林區,臺北市士林區翠山里中社路1段43巷1號,無,02-28412290
1205,台灣健康社區自主發展協會,台北市,士林區,臺北市士林區三玉里德行東路203巷2號 1樓,無,02-28369493
1206,台北市士林區芝山岩社區發展協會,台北市,士林區,臺北市士林區名山里雨聲街68號(芝山岩區民活動中心),無,0911-328596
1207,社團法人台北市士林全人關懷協會,台北市,士林區,臺北市士林區福德里中正路335巷9號 &11號,無,02-28812746
1208,財團法人台北市華夏婦女文教基金會,台北市,士林區,臺北市士林區岩山里至誠路1段62巷28號,無,02-28318025
1209,財團法人台北市天母基督教會,台北市,士林區,臺北市士林區天母里天玉街63.65號,無,02-28714742
1210,臺北市士林區福中里辦公處,台北市,士林區,臺北市士林區福中里福港街151號10樓,無,02-28838207
1211,臺北市士林區幸福名山社區發展協會,台北市,士林區,臺北市士林區名山里雨聲街68號,無,0936-466316
1212,台北市劍橋有愛全人關懷協會,台北市,士林區,臺北市士林區百齡里福港街244巷3號1樓,無,02-28812424
1213,臺北市士林區福順里辦公處,台北市,士林區,臺北市士林區福順里延平北路5段136巷 24號,無,02-28160989
1214,財團法人天主教遣使會-聖文生之友社區關懷據點,台北市,士林區,臺北市士林區天山里中山北路7段134號,無,02-28763236
1215,財團法人台灣聖公會(牧愛堂),台北市,士林區,臺北市士林區後港里中正路511號,無,02-28816317
1216,臺北市士林區富光里辦公處,台北市,士林區,臺北市士林區富光里葫蘆街62號,無,02-28160879
1217,財團法人新北市基督教新希望教會(百齡長青),台北市,士林區,臺北市士林區前港里承德路4段190號4樓,無,02-28815100
1218,社團法人中華悅齡長照關懷協會,台北市,士林區,臺北市士林區福志里福林路377號(感恩堂),無,02-28327510
1219,財團法人新北市基督教新希望教會(福中),台北市,士林區,臺北市士林區福中里福港街129巷10弄 12號1樓,無,02-28834569
1220,臺北市士林區葫東里辦公處,台北市,士林區,臺北市士林區葫東里中正路589號1樓,無,0933-716265
1221,財團法人福智慈善基金會(天母據點),台北市,士林區,臺北市士林區蘭興里中山北路6段243號 1樓,無,02-28382503#0
1222,臺北市天母全人關懷協會,台北市,士林區,臺北市士林區天玉里中山北路7段81巷7號B2,無,02-28746222#114
1223,社團法人中華仁親社區關懷協會,台北市,士林區,臺北市士林區義信里基河路128號2樓,無,02-77455477
1224,臺北市士林海光社區發展協會,台北市,士林區,臺北市士林區富光里葫蘆街86號1樓,無,02-28162459
1225,台北市朝陽服飾材料街區發展協會,台北市,大同區,臺北市大同區朝陽里重慶北路46巷6號,無,02-25523101
1226,社團法人台北市歐伊寇斯OIKOS社區關懷協會,台北市,大同區,臺北市大同區永樂里延平北路2段60巷2號,無,0975-388979
1227,臺北市大同區國慶社區發展協會,台北市,大同區,臺北市大同區國慶里重慶北路3段136巷 18、20號,無,02-25940089
1228,社團法人中華萌愛關懷協會,台北市,大同區,臺北市大同區蓬萊里承德路3段60號B1,無,02-25931138
1229,財團法人台北市建成基督長老教會,台北市,大同區,臺北市大同區建泰里承德路1段77巷29號,無,02-25580685
1230,臺北市大同信望愛關懷協會(門諾),台北市,大同區,臺北市大同區至聖里重慶北路3段223巷 43、45、47號,無,02-25948855
1231,財團法人臺北市松年長春社會福利基金會(大橋),台北市,大同區,臺北市大同區景星里迪化街2段65號、 67號1樓,無,02-25974784
1232,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),台北市,大同區,臺北市大同區至聖里民族西路105號4樓及4樓之1,無,02-66178186
1233,台北市大同區慶安社區發展協會,台北市,大同區,臺北市大同區重慶里敦煌路90-92號1樓,無,0931-101838
1234,台北市大同區大有里辦公處,台北市,大同區,臺北市大同區大有里民樂街179號1樓,無,0931-903250
1235,社團法人中華視障安養福利協會,台北市,大同區,臺北市大同區隆和里伊寧街37號1樓,無,02-25952872
1236,臺北市大同區圓環社區發展協會,台北市,大同區,臺北市大同區建功里重慶北路1段83巷 37號,無,02-25564651
1237,臺北市大同區柴寮仔社區發展協會,台北市,大同區,臺北市大同區民權里民權西路172號1樓,無,0932-844756
1238,財團法人臺北市松年長春社會福利基金會(大同),台北市,大同區,臺北市大同區光能里承德路2段33號1樓,無,02-25000261
1239,臺北市大安區新民炤社區發展協會,台北市,大安區,"臺北市大安區民炤里建國南路1段286巷 48號1樓
臺北市大安區民炤里建國南路1段286巷 35號1樓",無,02-27012389
1240,臺北市大安區民炤里辦公處,台北市,大安區,臺北市大安區民炤里信義路3段31巷5號 1樓,無,02-27008406
1241,社團法人台灣厝邊有愛關懷協會 (台北和平),台北市,大安區,臺北市大安區龍安里和平東路1段183巷 9號,無,02-23510087
1242,臺北市長立健康樂活協會,台北市,大安區,臺北市大安區龍陣里瑞安街75號3樓(瑞安區民活動中心),無,0958-918669
1243,財團法人台北市城東基督長老教會,台北市,大安區,臺北市大安區建倫里安和路1段43號2樓及45號1樓(城東教會),無,02-27711282
1244,財團法人福智慈善基金會(安和據點),台北市,大安區,"臺北市大安區光信里信義路4段265巷21弄3號1樓
臺北市大安區信義路4段265巷21弄1號1樓",無,02-77526788
1245,臺北市大安區古莊社區發展協會,台北市,大安區,臺北市大安區古莊里羅斯福路2段81巷 16弄1-2號2樓,無,02-23696262
1246,財團法人台灣基督長老教會大安教會,台北市,大安區,臺北市大安區群賢里和平東路3段1巷51號,無,02-27064477
1247,財團法人成長文教基金會,台北市,大安區,臺北市大安區仁慈里東豐街1號2樓,無,02-27000657
1248,財團法人全成社會福利基金會(大安老人服務暨日間照顧中心),台北市,大安區,臺北市大安區德安里四維路76巷12號,無,02-27086255
1249,社團法人中華生命關愛協會,台北市,大安區,臺北市大安區芳和里和平東路3段212巷 12號,無,0922-407837
1250,臺北市大安區住安社區發展協會,台北市,大安區,臺北市大安區住安里信義路4段30巷27弄24號1、2樓,無,02-27550387
1251,臺北市大安區光明里辦公處,台北市,大安區,臺北市大安區光明里信義路2段86巷26號,無,0919-933237
1252,社團法人台灣愛鄰社區服務協會,台北市,大安區,臺北市大安區龍門里和平東路2段24號愛鄰樓1F、愛鄰樓3F,無,02-23623022
1253,臺北市大安區錦華里辦公處,台北市,大安區,"臺北市大安區杭州南路2段93巷1-1號1樓
臺北市大安區潮州街68號",無,02-23923999
1254,社團法人台灣喜樂家族協會(大安),台北市,大安區,臺北市大安區仁愛里忠孝東路4段126- 19號7樓,無,02-87723092
1255,社團法人中華民國香柏樹長者社區關懷協會(台電),台北市,大安區,臺北市大安區大學里羅斯福路3段275號 3樓,無,02-23636819#14
1256,臺北市大安區錦町社區發展協會,台北市,大安區,臺北市大安區錦安里潮州街130巷3號1樓,無,02-23515967
1257,臺北市大安區大安新龍社區發展協會,台北市,大安區,"臺北市大安區新龍里信義路3段134巷98號1樓
臺北市大安區新龍里信義路3段134巷82號2樓",無,02-27067771
1258,台北市通化玫瑰社會關懷協會,台北市,大安區,臺北市大安區法治里通化街178號,無,02-27383514
1259,社團法人台灣厝邊有愛關懷協會 (六張犁),台北市,大安區,臺北市大安區黎元里臥龍街215號,無,02-27329041
1260,臺北市大安區群英里辦公處,台北市,大安區,臺北市大安區群英里四維路198巷30弄9號,無,02-27549339
1261,社團法人中華民國香柏樹長者社區關懷協會(台大),台北市,大安區,臺北市大安區大學里新生南路3段86號 4、8、9樓(真理堂),無,02-23632096
1262,臺北市大安區永康里辦公處,台北市,大安區,臺北市大安區永康里金華街199巷3弄6號1樓,無,0931-234954
1263,臺北市大安區安東社區發展協會,台北市,大安區,"臺北市大安區誠安里安東街31之1號
臺北市大安區忠孝東路3段251巷12弄14號1樓",無,02-27715532
1264,臺北市大安區法治里辦公處,台北市,大安區,臺北市大安區法治里通化街192號,無,0980-403536
1265,社團法人臺北市永健長青促進協會,台北市,大安區,臺北市大安區龍陣里瑞安街71巷5弄1號 1F,無,02-27097719
1266,中華民國紅十字會臺灣省分會（新生）,台北市,大安區,臺北市大安區龍坡里新生南路3段20-1號4樓,無,02-23630098
1267,臺北市大安區古風社區發展協會,台北市,大安區,臺北市大安區古風里師大路117巷1號,無,02-33651622
1268,台北市大安區龍陣里辦公處,台北市,大安區,臺北市大安區龍陣里瑞安街75號3樓,無,0958-918669
1269,臺北醫學大學展齡服務暨研究中心,台北市,大安區,臺北市大安區法治里基隆路2段172-1號 9樓,無,02-66382736#1062
1270,國立臺灣師範大學學務處全人教育中心,台北市,大安區,臺北市大安區錦安里和平東路1段129號,無,02-77495619
1271,財團法人台北市中山基督長老教會,台北市,中山區,臺北市中山區正得里林森北路62號,無,02-25518480#119
1272,社團法人中華民國明健慈善公益協進會,台北市,中山區,臺北市中山區民安里民生西路6號6樓,無,02-55740079
1273,台北市敬老協會,台北市,中山區,"臺北市中山區中原里新生北路2段41巷7號1樓
臺北市中山區中原里新生北路2段53之3號2樓",無,02-25819955
1274,財團法人味全文化教育基金會,台北市,中山區,臺北市中山區中央里松江路125號4樓,無,02-25065001
1275,臺北市中山區朱厝崙社區發展協會,台北市,中山區,臺北市中山區朱崙里龍江路15號3樓(朱崙區民活動中心),無,02-27815504
1276,財團法人新北市基督教新希望教會(中山五常),台北市,中山區,臺北市中山區下埤里龍江路377巷20號1樓,無,02-28815100
1277,"臺北市復華長青多元服務中心(財
團法人台灣省私立健順養護中心)",台北市,中山區,臺北市中山區復華里遼寧街185巷11號,無,02-27171393#16
1278,財團法人臺北市松年長春社會福利基金會(中山),台北市,中山區,臺北市中山區行仁里龍江路318巷7號1樓,無,02-25000206
1279,財團法人新北市基督教新希望教會(江寧),台北市,中山區,臺北市中山區江寧里龍江路286巷2號,無,02-28815100
1280,社團法人台北市家庭照顧者關懷協會,台北市,中山區,臺北市中山區北安里北安路805巷4弄5號地下,無,0916-780645
1281,臺北市中山區晴光里辦公處,台北市,中山區,臺北市中山區晴光里雙城街18巷20號,無,0981-201026
1282,社團法人臺北市中山區大直社區發展協會(大直一),台北市,中山區,臺北市中山區大直里大直街21巷2號4樓 (大直區民活動中心)及大直街39巷3號1樓,無,02-25329522
1283,社團法人臺北市中山區大直社區發展協會,台北市,中山區,臺北市中山區大直街1號4樓及大直街39巷3號1樓,無,02-25329522
1284,財團法人新北市基督教新希望教會(新喜),台北市,中山區,臺北市中山區新喜里吉林路433巷17號,無,02-28815100
1285,財團法人台北市台北中華基督教會,台北市,中山區,臺北市中山區康樂里中山北路2段45巷 39號,無,02-25118021
1286,財團法人基督教台灣信義會(大直真理堂),台北市,中山區,臺北市中山區金泰里敬業三路162巷109號1樓,無,02-85011754
1287,財團法人政慧發展社會福利慈善事業基金會,台北市,中山區,臺北市中山區朱園里南京東路2段160號 7樓,無,02-25172068
1288,財團法人台灣老人急重症基金會 (聚盛據點),台北市,中山區,"臺北市中山區聚盛里民生東路1段23巷2號
臺北市中山區民生東路1段42號7樓之3",無,02-25224388
1289,財團法人台灣老人急重症基金會 (龍洲據點),台北市,中山區,臺北市中山區龍洲里民生東路3段88巷1號,無,02-25224388
1290,社團法人臺北市生命樹健康關懷協會,台北市,中山區,臺北市中山區永安里北安路458巷41弄 50號,無,02-25327514
1291,財團法人台灣老人急重症基金會 (中山據點),台北市,中山區,臺北市中山區中山里中山北路二段77巷 14號3樓,無,02-25224388
1292,社團法人台灣基督教展翔天地全人發展協會,台北市,中正區,臺北市中正區文盛里汀州路3段101號1樓,無,02-23656123
1293,台北市廣西同鄉會,台北市,中正區,臺北市中正區梅花里忠孝東路1段35號7樓,無,02-23210375
1294,臺北市中正區永寬社區發展協會,台北市,中正區,臺北市中正區永昌里寧波西街181巷8號,無,02-23014838
1295,社團法人臺北市臻佶祥社會服務協會,台北市,中正區,臺北市中正區忠勤里中華路2段315巷 14、16、18號,無,02-23036281
1296,台灣旺齡協會,台北市,中正區,臺北市中正區頂東里羅斯福路3段84巷 13、15號1樓,無,02-23680690
1297,財團法人台北市中國基督教靈糧世界佈道會台北靈糧堂(古亭靈糧福音中心),台北市,中正區,臺北市中正區永功里三元街198號1樓,無,02-23396540
1298,臺北市永昌長青會,台北市,中正區,臺北市中正區永昌里寧波西街181巷24號1樓,無,02-23071068
1299,台北市寶藏巖文化村協會,台北市,中正區,臺北市中正區水源里汀州路3段230巷14弄10號,無,0926-579112
1300,財團法人臺北市松年長春社會福利基金會(中正),台北市,中正區,臺北市中正區南福里羅斯福路1段94、 96號11樓(中央教會),無,02-23948486
1301,財團法人伽耶山基金會,台北市,中正區,臺北市中正區文北里濟南路2段36號2樓、3樓、4樓,無,02-23946800
1302,財團法人環宇國際文化教育基金會,台北市,中正區,臺北市中正區文盛里羅斯福路3段240巷 17弄3號,無,02-23660743
1303,臺北市中正區新林興社區發展協會,台北市,中正區,臺北市中正區林興里水源路21號,無,0933-213180
1304,財團法人耕莘文教基金會,台北市,中正區,臺北市中正區文盛里辛亥路1段22號4樓,無,02-23655615
1305,財團法人中華基督教廈門街浸信會,台北市,中正區,臺北市中正區螢圃里廈門街81巷20號,無,02-23687582
1306,台北市愛羊全人關懷協會,台北市,中正區,臺北市中正區龍光里和平西路2段17號2樓,無,02-23048578
1307,社團法人愛福家協會,台北市,中正區,臺北市中正區新營里金華街20號1樓,無,02-23567317
1308,臺北市內湖區紫雲社區發展協會,台北市,內湖區,臺北市內湖區紫雲里康寧路1段228號,無,02-27913337
1309,臺北市內湖區石潭社區發展協會,台北市,內湖區,臺北市內湖區石潭里成功路2段1號,無,02-27937177
1310,內湖區湖興里辦公處,台北市,內湖區,臺北市內湖區湖興里成功路2段320巷19號3樓,無,02-27914586
1311,臺北市內湖區清白社區發展協會,台北市,內湖區,"臺北市內湖區清白里星雲街168巷29號1樓
臺北市內湖區清白里星雲街161巷3號 (清白區民活動中心)",無,02-27909195
1312,財團法人基督教中國佈道會,台北市,內湖區,臺北市內湖區康寧里康寧路3段99巷39弄66號,無,02-26320867
1313,內湖區寶湖里辦公處,台北市,內湖區,臺北市內湖區寶湖里民權東路6段208號,無,0931-302823
1314,財團法人台北市基督教台灣貴格會內湖慈光堂,台北市,內湖區,臺北市內湖區瑞陽里文德路66巷49弄5號,無,02-27976651
1315,臺北市麗山社區關懷協會,台北市,內湖區,臺北市內湖區港都里麗山街348巷22號 1-2樓及24號2樓(麗山禮拜堂),無,02-26270443#20
1316,財團法人福智慈善基金會(內湖據點),台北市,內湖區,臺北市內湖區內湖里內湖路2段486、 488號3樓,無,02-27963275
1317,財團法人基督教台灣信義會(內湖思恩堂),台北市,內湖區,臺北市內湖區紫星里康寧路1段62號,無,02-27901497
1318,中華民國天使之家全人關懷協會,台北市,內湖區,臺北市內湖區湖興里成功路2段240-242號1樓,無,02-27909454
1319,台北市內湖紳士協會,台北市,內湖區,臺北市內湖區港墘里內湖路1段552號 (港墘區民活動中心),無,0918-819089
1320,財團法人福智慈善基金會(東湖據點),台北市,內湖區,臺北市內湖區五分里東湖路106巷6號1樓,無,0933-922709
1321,臺北市內湖區碧湖社區發展協會,台北市,內湖區,臺北市內湖區金龍里金龍路136-1號2樓,無,02-87926024
1322,台北市內湖永續發展協會,台北市,內湖區,臺北市內湖區金龍里金龍路136-1號2樓臺北市內湖區金龍里金龍路67巷7號1樓,無,02-27908099
1323,臺北市內湖區安泰里社區發展協會,台北市,內湖區,臺北市內湖區安泰里安泰街65巷5號1樓,無,0917-979715
1324,臺北市內湖區灣仔社區發展協會,台北市,內湖區,臺北市內湖區寶湖里民權東路6段208號 6樓(臺北市網球中心6樓),無,0961-365688
1325,財團法人台灣基督教恩惠福音會,台北市,內湖區,臺北市內湖區港墘里內湖路1段608號,無,02-27971000
1326,財團法人基督教救世軍(內湖隊),台北市,內湖區,臺北市內湖區西湖里內湖路1段285巷63弄7號,無,02-27990098
1327,臺北市內湖區大湖里辦公處,台北市,內湖區,臺北市內湖區大湖里大湖山莊街117號4樓,無,0939-020275
1328,臺北市內湖社區安全與健康協進會,台北市,內湖區,臺北市內湖區寶湖里民權東路6段208號,無,02-27934447
1329,社團法人社區大學全國促進會,台北市,內湖區,臺北市內湖區石潭里新明路22號純美樓 3樓,無,02-66050919
